国家,确诊,治愈,死亡,日期,累计确诊,现存确诊,累计治愈,累计死亡
巴拉圭,9,0,0,2020-03-19,301964,140710,148810,12444
洪都拉斯,9,0,0,2020-03-19,301964,140710,148810,12444
科特迪瓦,9,1,0,2020-03-19,301964,140710,148810,12444
加纳,9,0,0,2020-03-19,301964,140710,148810,12444
留尼旺,9,0,0,2020-03-19,301964,140710,148810,12444
列支敦士登,7,0,0,2020-03-19,301964,140710,148810,12444
圭亚那,7,0,1,2020-03-19,301964,140710,148810,12444
肯尼亚,7,0,0,2020-03-19,301964,140710,148810,12444
法属圭亚那,7,0,0,2020-03-19,301964,140710,148810,12444
埃塞俄比亚,6,0,0,2020-03-19,301964,140710,148810,12444
危地马拉,6,0,1,2020-03-19,301964,140710,148810,12444
坦桑尼亚,6,0,0,2020-03-19,301964,140710,148810,12444
特立尼达和多巴哥,5,0,0,2020-03-19,301964,140710,148810,12444
泽西岛,5,0,0,2020-03-19,301964,140710,148810,12444
波多黎各,5,0,0,2020-03-19,301964,140710,148810,12444
蒙古,4,0,0,2020-03-19,301964,140710,148810,12444
几内亚,4,0,0,2020-03-19,301964,140710,148810,12444
赤道几内亚,4,0,0,2020-03-19,301964,140710,148810,12444
塞舌尔,4,0,0,2020-03-19,301964,140710,148810,12444
加蓬,3,0,0,2020-03-19,301964,140710,148810,12444
直布罗陀,3,0,0,2020-03-19,301964,140710,148810,12444
法属波利尼西亚,3,0,0,2020-03-19,301964,140710,148810,12444
圣巴泰勒米,3,0,0,2020-03-19,301964,140710,148810,12444
刚果（布）,3,0,0,2020-03-19,301964,140710,148810,12444
库拉索岛,3,0,0,2020-03-19,301964,140710,148810,12444
圣巴泰勒米岛,3,0,0,2020-03-19,301964,140710,148810,12444
吉尔吉斯斯坦,3,0,0,2020-03-19,301964,140710,148810,12444
关岛,3,0,0,2020-03-19,301964,140710,148810,12444
毛里求斯,3,0,0,2020-03-19,301964,140710,148810,12444
圣马丁岛,2,0,0,2020-03-19,301964,140710,148810,12444
苏丹,2,0,1,2020-03-19,301964,140710,148810,12444
纳米比亚,2,0,0,2020-03-19,301964,140710,148810,12444
利比里亚,2,0,0,2020-03-19,301964,140710,148810,12444
圣卢西亚,2,0,0,2020-03-19,301964,140710,148810,12444
赞比亚共和国,2,0,0,2020-03-19,301964,140710,148810,12444
美属维尔京群岛,2,0,0,2020-03-19,301964,140710,148810,12444
阿鲁巴,2,0,0,2020-03-19,301964,140710,148810,12444
黑山,2,0,0,2020-03-19,301964,140710,148810,12444
巴巴多斯,2,0,0,2020-03-19,301964,140710,148810,12444
尼泊尔,1,1,0,2020-03-19,301964,140710,148810,12444
不丹,1,0,0,2020-03-19,301964,140710,148810,12444
梵蒂冈,1,0,0,2020-03-19,301964,140710,148810,12444
多哥,1,0,0,2020-03-19,301964,140710,148810,12444
根西岛,1,0,0,2020-03-19,301964,140710,148810,12444
苏里南,1,0,0,2020-03-19,301964,140710,148810,12444
圣文森特和格林纳丁斯,1,0,0,2020-03-19,301964,140710,148810,12444
毛里塔尼亚,1,0,0,2020-03-19,301964,140710,148810,12444
斯威士兰,1,0,0,2020-03-19,301964,140710,148810,12444
安提瓜和巴布达,1,0,0,2020-03-19,301964,140710,148810,12444
中非共和国,1,0,0,2020-03-19,301964,140710,148810,12444
马约特,1,0,0,2020-03-19,301964,140710,148810,12444
巴哈马,1,0,0,2020-03-19,301964,140710,148810,12444
开曼群岛,1,0,1,2020-03-19,301964,140710,148810,12444
格陵兰,1,0,0,2020-03-19,301964,140710,148810,12444
马里,1,0,0,2020-03-19,301964,140710,148810,12444
索马里,1,0,0,2020-03-19,301964,140710,148810,12444
贝宁,1,0,0,2020-03-19,301964,140710,148810,12444
冈比亚,1,0,0,2020-03-19,301964,140710,148810,12444
吉布提,1,0,0,2020-03-19,301964,140710,148810,12444
萨尔瓦多,1,0,0,2020-03-19,301964,140710,148810,12444
尼加拉瓜,1,0,0,2020-03-19,301964,140710,148810,12444
斐济,1,0,0,2020-03-19,301964,140710,148810,12444
中国,153290,130586,6412,2020-03-18,276600,121318,143910,11372
意大利,31506,2941,2503,2020-03-18,276600,121318,143910,11372
伊朗,17361,5710,1135,2020-03-18,276600,121318,143910,11372
西班牙,13716,1081,598,2020-03-18,276600,121318,143910,11372
德国,11312,135,26,2020-03-18,276600,121318,143910,11372
韩国,8413,1540,84,2020-03-18,276600,121318,143910,11372
法国,7730,602,175,2020-03-18,276600,121318,143910,11372
美国,6420,74,108,2020-03-18,276600,121318,143910,11372
英国,2626,52,60,2020-03-18,276600,121318,143910,11372
瑞士,2269,3,19,2020-03-18,276600,121318,143910,11372
荷兰,1705,0,43,2020-03-18,276600,121318,143910,11372
比利时,1486,1,14,2020-03-18,276600,121318,143910,11372
挪威,1452,0,3,2020-03-18,276600,121318,143910,11372
奥地利,1332,6,3,2020-03-18,276600,121318,143910,11372
瑞典,1191,1,8,2020-03-18,276600,121318,143910,11372
丹麦,977,1,4,2020-03-18,276600,121318,143910,11372
日本,919,157,31,2020-03-18,276600,121318,143910,11372
马来西亚,790,60,2,2020-03-18,276600,121318,143910,11372
钻石公主号邮轮,712,458,7,2020-03-18,276600,121318,143910,11372
加拿大,595,10,8,2020-03-18,276600,121318,143910,11372
澳大利亚,556,27,5,2020-03-18,276600,121318,143910,11372
葡萄牙,448,3,1,2020-03-18,276600,121318,143910,11372
卡塔尔,439,0,0,2020-03-18,276600,121318,143910,11372
捷克,434,3,0,2020-03-18,276600,121318,143910,11372
以色列,433,5,0,2020-03-18,276600,121318,143910,11372
希腊,387,0,5,2020-03-18,276600,121318,143910,11372
芬兰,319,1,0,2020-03-18,276600,121318,143910,11372
新加坡,313,105,0,2020-03-18,276600,121318,143910,11372
爱尔兰,292,0,2,2020-03-18,276600,121318,143910,11372
巴西,291,0,1,2020-03-18,276600,121318,143910,11372
斯洛文尼亚,275,0,1,2020-03-18,276600,121318,143910,11372
巴林,256,88,1,2020-03-18,276600,121318,143910,11372
波兰,238,13,3,2020-03-18,276600,121318,143910,11372
巴基斯坦,237,1,0,2020-03-18,276600,121318,143910,11372
印度,227,14,19,2020-03-18,276600,121318,143910,11372
印度尼西亚,227,2,19,2020-03-18,276600,121318,143910,11372
爱沙尼亚,225,0,0,2020-03-18,276600,121318,143910,11372
冰岛,220,0,0,2020-03-18,276600,121318,143910,11372
罗马尼亚,217,3,0,2020-03-18,276600,121318,143910,11372
泰国,212,41,1,2020-03-18,276600,121318,143910,11372
卢森堡,203,0,2,2020-03-18,276600,121318,143910,11372
菲律宾,202,1,14,2020-03-18,276600,121318,143910,11372
智利,201,0,0,2020-03-18,276600,121318,143910,11372
埃及,196,26,4,2020-03-18,276600,121318,143910,11372
沙特阿拉伯,171,6,0,2020-03-18,276600,121318,143910,11372
伊拉克,164,43,12,2020-03-18,276600,121318,143910,11372
俄罗斯,147,5,0,2020-03-18,276600,121318,143910,11372
科威特,142,12,0,2020-03-18,276600,121318,143910,11372
黎巴嫩,120,1,3,2020-03-18,276600,121318,143910,11372
秘鲁,117,0,0,2020-03-18,276600,121318,143910,11372
南非,116,0,0,2020-03-18,276600,121318,143910,11372
阿联酋,113,26,0,2020-03-18,276600,121318,143910,11372
厄瓜多尔,111,0,2,2020-03-18,276600,121318,143910,11372
圣马力诺,102,2,9,2020-03-18,276600,121318,143910,11372
土耳其,98,0,1,2020-03-18,276600,121318,143910,11372
斯洛伐克,97,0,0,2020-03-18,276600,121318,143910,11372
墨西哥,93,1,0,2020-03-18,276600,121318,143910,11372
巴拿马,86,0,1,2020-03-18,276600,121318,143910,11372
塞尔维亚,83,0,0,2020-03-18,276600,121318,143910,11372
保加利亚,81,0,2,2020-03-18,276600,121318,143910,11372
阿根廷,79,1,2,2020-03-18,276600,121318,143910,11372
亚美尼亚,78,0,0,2020-03-18,276600,121318,143910,11372
克罗地亚,69,0,0,2020-03-18,276600,121318,143910,11372
越南,68,16,0,2020-03-18,276600,121318,143910,11372
文莱,68,0,0,2020-03-18,276600,121318,143910,11372
阿尔及利亚,67,10,5,2020-03-18,276600,121318,143910,11372
匈牙利,58,2,1,2020-03-18,276600,121318,143910,11372
哥伦比亚,57,0,0,2020-03-18,276600,121318,143910,11372
阿尔巴尼亚,55,0,1,2020-03-18,276600,121318,143910,11372
斯里兰卡,50,1,0,2020-03-18,276600,121318,143910,11372
哥斯达黎加,50,0,0,2020-03-18,276600,121318,143910,11372
乌拉圭,50,0,0,2020-03-18,276600,121318,143910,11372
摩洛哥,49,1,2,2020-03-18,276600,121318,143910,11372
约旦,49,1,0,2020-03-18,276600,121318,143910,11372
拉脱维亚,49,0,0,2020-03-18,276600,121318,143910,11372
塞浦路斯,49,0,0,2020-03-18,276600,121318,143910,11372
法罗群岛,47,0,0,2020-03-18,276600,121318,143910,11372
巴勒斯坦,41,0,0,2020-03-18,276600,121318,143910,11372
安道尔,40,1,0,2020-03-18,276600,121318,143910,11372
白俄罗斯,36,3,0,2020-03-18,276600,121318,143910,11372
柬埔寨,35,1,0,2020-03-18,276600,121318,143910,11372
格鲁吉亚,35,0,0,2020-03-18,276600,121318,143910,11372
哈萨克斯坦,35,0,0,2020-03-18,276600,121318,143910,11372
阿塞拜疆,34,6,1,2020-03-18,276600,121318,143910,11372
阿曼,33,12,0,2020-03-18,276600,121318,143910,11372
委内瑞拉,33,0,0,2020-03-18,276600,121318,143910,11372
北马其顿,31,0,0,2020-03-18,276600,121318,143910,11372
塞内加尔,31,2,0,2020-03-18,276600,121318,143910,11372
马耳他,30,0,0,2020-03-18,276600,121318,143910,11372
摩尔多瓦,30,0,0,2020-03-18,276600,121318,143910,11372
波黑,24,0,0,2020-03-18,276600,121318,143910,11372
阿富汗,22,0,0,2020-03-18,276600,121318,143910,11372
立陶宛,22,0,0,2020-03-18,276600,121318,143910,11372
多米尼加,21,0,1,2020-03-18,276600,121318,143910,11372
新西兰,20,0,0,2020-03-18,276600,121318,143910,11372
突尼斯,20,0,0,2020-03-18,276600,121318,143910,11372
布基纳法索,20,0,1,2020-03-18,276600,121318,143910,11372
瓜德罗普岛,18,0,0,2020-03-18,276600,121318,143910,11372
马提尼克,16,0,0,2020-03-18,276600,121318,143910,11372
乌兹别克斯坦,15,0,0,2020-03-18,276600,121318,143910,11372
乌克兰,14,0,2,2020-03-18,276600,121318,143910,11372
孟加拉国,14,3,1,2020-03-18,276600,121318,143910,11372
马尔代夫,13,0,0,2020-03-18,276600,121318,143910,11372
玻利维亚,11,0,0,2020-03-18,276600,121318,143910,11372
喀麦隆,10,0,0,2020-03-18,276600,121318,143910,11372
牙买加,10,0,0,2020-03-18,276600,121318,143910,11372
摩纳哥,9,0,0,2020-03-18,276600,121318,143910,11372
巴拉圭,9,0,0,2020-03-18,276600,121318,143910,11372
留尼旺,9,0,0,2020-03-18,276600,121318,143910,11372
尼日利亚,8,1,0,2020-03-18,276600,121318,143910,11372
洪都拉斯,8,0,0,2020-03-18,276600,121318,143910,11372
卢旺达,8,0,0,2020-03-18,276600,121318,143910,11372
列支敦士登,7,0,0,2020-03-18,276600,121318,143910,11372
刚果（金）,7,0,0,2020-03-18,276600,121318,143910,11372
圭亚那,7,0,1,2020-03-18,276600,121318,143910,11372
加纳,7,0,0,2020-03-18,276600,121318,143910,11372
肯尼亚,7,0,0,2020-03-18,276600,121318,143910,11372
法属圭亚那,7,0,0,2020-03-18,276600,121318,143910,11372
科特迪瓦,6,1,0,2020-03-18,276600,121318,143910,11372
埃塞俄比亚,6,0,0,2020-03-18,276600,121318,143910,11372
古巴,5,0,0,2020-03-18,276600,121318,143910,11372
特立尼达和多巴哥,5,0,0,2020-03-18,276600,121318,143910,11372
蒙古,4,0,0,2020-03-18,276600,121318,143910,11372
塞舌尔,4,0,0,2020-03-18,276600,121318,143910,11372
加蓬,3,0,0,2020-03-18,276600,121318,143910,11372
直布罗陀,3,0,0,2020-03-18,276600,121318,143910,11372
法属波利尼西亚,3,0,0,2020-03-18,276600,121318,143910,11372
圣巴泰勒米,3,0,0,2020-03-18,276600,121318,143910,11372
几内亚,3,0,0,2020-03-18,276600,121318,143910,11372
赤道几内亚,3,0,0,2020-03-18,276600,121318,143910,11372
波多黎各,3,0,0,2020-03-18,276600,121318,143910,11372
坦桑尼亚,3,0,0,2020-03-18,276600,121318,143910,11372
库拉索岛,3,0,0,2020-03-18,276600,121318,143910,11372
圣巴泰勒米岛,3,0,0,2020-03-18,276600,121318,143910,11372
吉尔吉斯斯坦,3,0,0,2020-03-18,276600,121318,143910,11372
关岛,3,0,0,2020-03-18,276600,121318,143910,11372
圣马丁岛,2,0,0,2020-03-18,276600,121318,143910,11372
苏丹,2,0,1,2020-03-18,276600,121318,143910,11372
危地马拉,2,0,1,2020-03-18,276600,121318,143910,11372
纳米比亚,2,0,0,2020-03-18,276600,121318,143910,11372
泽西岛,2,0,0,2020-03-18,276600,121318,143910,11372
利比里亚,2,0,0,2020-03-18,276600,121318,143910,11372
圣卢西亚,2,0,0,2020-03-18,276600,121318,143910,11372
赞比亚共和国,2,0,0,2020-03-18,276600,121318,143910,11372
美属维尔京群岛,2,0,0,2020-03-18,276600,121318,143910,11372
阿鲁巴,2,0,0,2020-03-18,276600,121318,143910,11372
黑山,2,0,0,2020-03-18,276600,121318,143910,11372
巴巴多斯,2,0,0,2020-03-18,276600,121318,143910,11372
尼泊尔,1,1,0,2020-03-18,276600,121318,143910,11372
不丹,1,0,0,2020-03-18,276600,121318,143910,11372
梵蒂冈,1,0,0,2020-03-18,276600,121318,143910,11372
多哥,1,0,0,2020-03-18,276600,121318,143910,11372
根西岛,1,0,0,2020-03-18,276600,121318,143910,11372
苏里南,1,0,0,2020-03-18,276600,121318,143910,11372
圣文森特和格林纳丁斯,1,0,0,2020-03-18,276600,121318,143910,11372
毛里塔尼亚,1,0,0,2020-03-18,276600,121318,143910,11372
斯威士兰,1,0,0,2020-03-18,276600,121318,143910,11372
安提瓜和巴布达,1,0,0,2020-03-18,276600,121318,143910,11372
中非共和国,1,0,0,2020-03-18,276600,121318,143910,11372
马约特,1,0,0,2020-03-18,276600,121318,143910,11372
巴哈马,1,0,0,2020-03-18,276600,121318,143910,11372
开曼群岛,1,0,1,2020-03-18,276600,121318,143910,11372
刚果（布）,1,0,0,2020-03-18,276600,121318,143910,11372
格陵兰,1,0,0,2020-03-18,276600,121318,143910,11372
马里,1,0,0,2020-03-18,276600,121318,143910,11372
索马里,1,0,0,2020-03-18,276600,121318,143910,11372
贝宁,1,0,0,2020-03-18,276600,121318,143910,11372
冈比亚,1,0,0,2020-03-18,276600,121318,143910,11372
中国,155325,130802,6400,2020-03-17,262180,108811,142747,10622
意大利,29022,2749,2158,2020-03-17,262180,108811,142747,10622
伊朗,16169,5389,988,2020-03-17,262180,108811,142747,10622
西班牙,11178,1028,491,2020-03-17,262180,108811,142747,10622
韩国,8320,1401,81,2020-03-17,262180,108811,142747,10622
德国,7840,135,17,2020-03-17,262180,108811,142747,10622
法国,6633,36,148,2020-03-17,262180,108811,142747,10622
美国,4661,48,90,2020-03-17,262180,108811,142747,10622
瑞士,2269,3,19,2020-03-17,262180,108811,142747,10622
英国,1950,18,56,2020-03-17,262180,108811,142747,10622
荷兰,1705,0,24,2020-03-17,262180,108811,142747,10622
挪威,1331,0,3,2020-03-17,262180,108811,142747,10622
比利时,1243,1,5,2020-03-17,262180,108811,142747,10622
瑞典,1119,0,7,2020-03-17,262180,108811,142747,10622
奥地利,1016,6,3,2020-03-17,262180,108811,142747,10622
丹麦,914,1,4,2020-03-17,262180,108811,142747,10622
日本,880,157,29,2020-03-17,262180,108811,142747,10622
钻石公主号邮轮,712,458,7,2020-03-17,262180,108811,142747,10622
马来西亚,673,49,2,2020-03-17,262180,108811,142747,10622
澳大利亚,449,27,5,2020-03-17,262180,108811,142747,10622
葡萄牙,448,3,1,2020-03-17,262180,108811,142747,10622
卡塔尔,439,0,0,2020-03-17,262180,108811,142747,10622
加拿大,436,4,4,2020-03-17,262180,108811,142747,10622
希腊,352,0,4,2020-03-17,262180,108811,142747,10622
捷克,344,3,0,2020-03-17,262180,108811,142747,10622
以色列,304,5,0,2020-03-17,262180,108811,142747,10622
芬兰,272,1,0,2020-03-17,262180,108811,142747,10622
新加坡,266,105,0,2020-03-17,262180,108811,142747,10622
斯洛文尼亚,253,0,1,2020-03-17,262180,108811,142747,10622
巴林,237,81,1,2020-03-17,262180,108811,142747,10622
巴西,234,0,0,2020-03-17,262180,108811,142747,10622
爱尔兰,223,0,2,2020-03-17,262180,108811,142747,10622
巴基斯坦,212,1,0,2020-03-17,262180,108811,142747,10622
爱沙尼亚,205,0,0,2020-03-17,262180,108811,142747,10622
波兰,205,13,3,2020-03-17,262180,108811,142747,10622
菲律宾,187,1,14,2020-03-17,262180,108811,142747,10622
冰岛,180,0,0,2020-03-17,262180,108811,142747,10622
泰国,177,41,1,2020-03-17,262180,108811,142747,10622
印度,172,3,4,2020-03-17,262180,108811,142747,10622
印度尼西亚,172,2,4,2020-03-17,262180,108811,142747,10622
埃及,166,26,2,2020-03-17,262180,108811,142747,10622
罗马尼亚,158,3,0,2020-03-17,262180,108811,142747,10622
智利,156,0,0,2020-03-17,262180,108811,142747,10622
伊拉克,154,41,11,2020-03-17,262180,108811,142747,10622
沙特阿拉伯,133,6,0,2020-03-17,262180,108811,142747,10622
科威特,130,12,0,2020-03-17,262180,108811,142747,10622
黎巴嫩,120,1,3,2020-03-17,262180,108811,142747,10622
阿联酋,98,23,0,2020-03-17,262180,108811,142747,10622
圣马力诺,98,2,7,2020-03-17,262180,108811,142747,10622
俄罗斯,93,3,0,2020-03-17,262180,108811,142747,10622
墨西哥,82,1,0,2020-03-17,262180,108811,142747,10622
卢森堡,81,0,1,2020-03-17,262180,108811,142747,10622
斯洛伐克,72,0,0,2020-03-17,262180,108811,142747,10622
秘鲁,71,0,0,2020-03-17,262180,108811,142747,10622
巴拿马,69,0,1,2020-03-17,262180,108811,142747,10622
越南,66,16,0,2020-03-17,262180,108811,142747,10622
阿根廷,65,1,2,2020-03-17,262180,108811,142747,10622
塞尔维亚,65,0,0,2020-03-17,262180,108811,142747,10622
亚美尼亚,64,0,0,2020-03-17,262180,108811,142747,10622
南非,62,0,0,2020-03-17,262180,108811,142747,10622
阿尔及利亚,60,10,4,2020-03-17,262180,108811,142747,10622
厄瓜多尔,58,0,2,2020-03-17,262180,108811,142747,10622
克罗地亚,57,0,0,2020-03-17,262180,108811,142747,10622
哥伦比亚,57,0,0,2020-03-17,262180,108811,142747,10622
文莱,56,0,0,2020-03-17,262180,108811,142747,10622
保加利亚,51,0,2,2020-03-17,262180,108811,142747,10622
匈牙利,50,1,1,2020-03-17,262180,108811,142747,10622
土耳其,47,0,0,2020-03-17,262180,108811,142747,10622
斯里兰卡,44,1,0,2020-03-17,262180,108811,142747,10622
阿尔巴尼亚,42,0,1,2020-03-17,262180,108811,142747,10622
哥斯达黎加,41,0,0,2020-03-17,262180,108811,142747,10622
摩洛哥,38,1,2,2020-03-17,262180,108811,142747,10622
巴勒斯坦,38,0,0,2020-03-17,262180,108811,142747,10622
白俄罗斯,36,3,0,2020-03-17,262180,108811,142747,10622
约旦,34,1,0,2020-03-17,262180,108811,142747,10622
拉脱维亚,34,0,0,2020-03-17,262180,108811,142747,10622
格鲁吉亚,33,0,0,2020-03-17,262180,108811,142747,10622
塞浦路斯,33,0,0,2020-03-17,262180,108811,142747,10622
委内瑞拉,33,0,0,2020-03-17,262180,108811,142747,10622
哈萨克斯坦,32,0,0,2020-03-17,262180,108811,142747,10622
乌拉圭,29,0,0,2020-03-17,262180,108811,142747,10622
阿塞拜疆,28,6,1,2020-03-17,262180,108811,142747,10622
塞内加尔,27,2,0,2020-03-17,262180,108811,142747,10622
阿曼,24,12,0,2020-03-17,262180,108811,142747,10622
波黑,24,0,0,2020-03-17,262180,108811,142747,10622
摩尔多瓦,23,0,0,2020-03-17,262180,108811,142747,10622
阿富汗,22,0,0,2020-03-17,262180,108811,142747,10622
多米尼加,21,0,1,2020-03-17,262180,108811,142747,10622
马耳他,21,0,0,2020-03-17,262180,108811,142747,10622
突尼斯,20,0,0,2020-03-17,262180,108811,142747,10622
北马其顿,18,0,0,2020-03-17,262180,108811,142747,10622
立陶宛,17,0,0,2020-03-17,262180,108811,142747,10622
安道尔,15,1,0,2020-03-17,262180,108811,142747,10622
布基纳法索,15,0,0,2020-03-17,262180,108811,142747,10622
马提尼克,15,0,0,2020-03-17,262180,108811,142747,10622
马尔代夫,13,0,0,2020-03-17,262180,108811,142747,10622
柬埔寨,12,1,0,2020-03-17,262180,108811,142747,10622
新西兰,11,0,0,2020-03-17,262180,108811,142747,10622
玻利维亚,11,0,0,2020-03-17,262180,108811,142747,10622
法罗群岛,11,0,0,2020-03-17,262180,108811,142747,10622
喀麦隆,10,0,0,2020-03-17,262180,108811,142747,10622
牙买加,10,0,0,2020-03-17,262180,108811,142747,10622
乌兹别克斯坦,10,0,0,2020-03-17,262180,108811,142747,10622
摩纳哥,9,0,0,2020-03-17,262180,108811,142747,10622
巴拉圭,9,0,0,2020-03-17,262180,108811,142747,10622
留尼旺,9,0,0,2020-03-17,262180,108811,142747,10622
孟加拉国,8,0,0,2020-03-17,262180,108811,142747,10622
乌克兰,7,0,2,2020-03-17,262180,108811,142747,10622
列支敦士登,7,0,0,2020-03-17,262180,108811,142747,10622
圭亚那,7,0,0,2020-03-17,262180,108811,142747,10622
法属圭亚那,7,0,0,2020-03-17,262180,108811,142747,10622
卢旺达,7,0,0,2020-03-17,262180,108811,142747,10622
科特迪瓦,6,1,0,2020-03-17,262180,108811,142747,10622
加纳,6,0,0,2020-03-17,262180,108811,142747,10622
留尼汪,6,0,0,2020-03-17,262180,108811,142747,10622
瓜德罗普岛,6,0,0,2020-03-17,262180,108811,142747,10622
埃塞俄比亚,5,0,0,2020-03-17,262180,108811,142747,10622
古巴,4,0,0,2020-03-17,262180,108811,142747,10622
肯尼亚,4,0,0,2020-03-17,262180,108811,142747,10622
塞舌尔,4,0,0,2020-03-17,262180,108811,142747,10622
